query,index,score,tmdbId,title,overview,map,matches_theme,theme
What are some movies about baseball?,movie,0.6501110792160034,1147254,Coming Home II,This film is about sacrifice for the brothers beside them and the hardships they go through in their daily lives.,"{'title': 'Coming Home II', 'overview': 'This film is about sacrifice for the brothers beside them and the hardships they go through in their daily lives.', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6495522856712341,1190183,A Love Letter to Cinema,An experimental sampled film which shows the pleasurable art of movies about movies through scenes inside of theaters.,"{'title': 'A Love Letter to Cinema', 'overview': 'An experimental sampled film which shows the pleasurable art of movies about movies through scenes inside of theaters.', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6489584445953369,1163471,The Big Catch,"Two clashing minds, going by the nicknames of Fish and Blue, have to work together to complete their plan of a robbery. These two amateurs are set for failure but with a bit of self confidence, they go through with it and the challenges along the way.","{'title': 'The Big Catch', 'overview': 'Two clashing minds, going by the nicknames of Fish and Blue, have to work together to complete their plan of a robbery. These two amateurs are set for failure but with a bit of self confidence, they go through with it and the challenges along the way.', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6488984823226929,1156335,Frank Capra: Mr. America,"FRANK CAPRA: MR AMERICA tells the story of how Frank Capra, a young and penniless immigrant, rose through the ranks of early Hollywood to become one of the Great American storytellers.","{'title': 'Frank Capra: Mr. America', 'overview': 'FRANK CAPRA: MR AMERICA tells the story of how Frank Capra, a young and penniless immigrant, rose through the ranks of early Hollywood to become one of the Great American storytellers.', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6482238173484802,1250358,Under Pressure,"""Under Pressure"" follows two brothers on a turbulent journey navigating addiction and processing bittersweet nostalgia. Set in Oakland, the film contrasts vibrant memories with a harsh present. Milo battles despair while flashbacks unveil carefree moments with Benny in a sunlit park. Simultaneously, Benny's reflective drive blurs past and present, intertwining narratives and questioning the boundaries of reality. This intricate portrayal of human resilience amidst life's pressures prompts viewers to ponder the fragile nature of existence","{'title': 'Under Pressure', 'overview': '""Under Pressure"" follows two brothers on a turbulent journey navigating addiction and processing bittersweet nostalgia. Set in Oakland, the film contrasts vibrant memories with a harsh present. Milo battles despair while flashbacks unveil carefree moments with Benny in a sunlit park. Simultaneously, Benny\'s reflective drive blurs past and present, intertwining narratives and questioning the boundaries of reality. This intricate portrayal of human resilience amidst life\'s pressures prompts viewers to ponder the fragile nature of existence', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6480594277381897,1181831,BRADMAN: The Movie,Bradley is a struggling comedian who through a series of events gains super powers and now finds himself a middle aged superhero facing several dangerous super-villains.,"{'title': 'BRADMAN: The Movie', 'overview': 'Bradley is a struggling comedian who through a series of events gains super powers and now finds himself a middle aged superhero facing several dangerous super-villains.', 'question': 'What are some movies about baseball?'}",no,
What are some movies about baseball?,movie,0.6479604244232178,1229332,101: The Story of the 2023 Baltimore Orioles,The Orioles defied expectations and took the AL East by storm during an enthralling 2023 season.,"{'title': '101: The Story of the 2023 Baltimore Orioles', 'overview': 'The Orioles defied expectations and took the AL East by storm during an enthralling 2023 season.', 'question': 'What are some movies about baseball?'}",yes,
What are some movies about baseball?,movie,0.6478848457336426,1253856,The Butler,A man discovers a dark secret inside someone's basement.,"{'title': 'The Butler', 'overview': ""A man discovers a dark secret inside someone's basement."", 'question': 'What are some movies about baseball?'}",no,
What are some who-done-it movies?,movie,0.7326881289482117,1217035,Fade in: to Murder,"A film festival goes wrong when someone is killed, but it’s a little convenient, luckily method actor Grace Goodman is on the case.","{'title': 'Fade in: to Murder', 'overview': 'A film festival goes wrong when someone is killed, but it’s a little convenient, luckily method actor Grace Goodman is on the case.', 'question': 'What are some who-done-it movies?'}",yes,
What are some who-done-it movies?,movie,0.7234026193618774,958006,The Kill Room,"A hitman, his boss, an art dealer and a money-laundering scheme that accidentally turns the assassin into an overnight avant-garde sensation, one that forces her to play the art world against the underworld.","{'title': 'The Kill Room', 'overview': 'A hitman, his boss, an art dealer and a money-laundering scheme that accidentally turns the assassin into an overnight avant-garde sensation, one that forces her to play the art world against the underworld.', 'question': 'What are some who-done-it movies?'}",no,
What are some who-done-it movies?,movie,0.7229099273681641,1213551,Dead Teacher,"A criminology student, a pretentious art student, and a frat boy find their professor dead during his office hours. Convinced one of the three of them did it, they attempt to solve the case.","{'title': 'Dead Teacher', 'overview': 'A criminology student, a pretentious art student, and a frat boy find their professor dead during his office hours. Convinced one of the three of them did it, they attempt to solve the case.', 'question': 'What are some who-done-it movies?'}",yes,
What are some who-done-it movies?,movie,0.7189796566963196,1184728,Gold Boy‎,"It was supposed to be a perfect crime... until it was witnessed. Based on a Chinese drama series with two billion total views, the film depicts a psychological battle between a murderer and three kids.","{'title': 'Gold Boy\u200e', 'overview': 'It was supposed to be a perfect crime... until it was witnessed. Based on a Chinese drama series with two billion total views, the film depicts a psychological battle between a murderer and three kids.', 'question': 'What are some who-done-it movies?'}",no,
